latitude,longitude,trigger,landslide_size,date,precipitation_mm,soil_moisture,slope_degrees,landslide_occurred
27.21165883503219,95.78168176086798,downpour,medium,2010-01-04,171.72738242178232,0.7832644239029889,46.93975942565602,1
29.910553874090382,94.64404806905104,none,none,2013-03-02,0.9505507001370339,0.2606932792451676,11.476493287174224,0
21.263837283915382,95.66243372772476,none,none,2017-04-05,7.459990967106495,0.09397225522754456,13.226267587581852,0
27.45921010576088,94.86332696015809,none,none,2012-05-21,14.210649129968637,0.18938492224891543,29.76812767457604,0
25.734373645574806,90.5163501118119,none,none,2020-12-21,0.28115393503448494,0.07404125223285818,5.217035214719875,0
23.894998884555594,93.68104849002701,continuous_rain,very_large,2023-08-05,53.40435812855021,0.9614782614984461,55.56997540053601,1
22.91503365223951,94.01735507879353,continuous_rain,small,2019-02-23,124.67137138364767,0.5881772067758881,51.96154031584403,1
24.608732939110638,96.09108403333448,continuous_rain,small,2013-12-22,168.8371117809632,0.6209710892421961,32.55516774270248,1
27.578455564260743,92.19904884293908,none,none,2021-05-16,2.3516540382076165,0.39088378771788396,24.121475614716505,0
23.21642811111805,92.83890731914725,continuous_rain,large,2011-12-27,181.62954565890732,0.7884516158277037,60.51819157220687,1
21.134901736428212,92.40823897762277,continuous_rain,medium,2013-02-21,101.64637564758706,0.6649562313114163,47.32374478951467,1
22.988646870296932,96.56812927482123,downpour,very_large,2015-01-19,74.98986349582398,0.6830890357537667,41.56356171183897,1
23.722252271650976,94.87190201110559,continuous_rain,small,2022-03-08,162.1743522719562,0.8666108272640387,57.784774687699326,1
,90.07821710069663,monsoon,medium,2014-07-09,34.558785331473544,0.8621720457612492,63.816136215078615,1
26.10469364354885,92.89640317249659,continuous_rain,medium,2012-08-11,198.74394729423554,0.6348326468289355,35.148170315750335,1
23.72534172437193,97.23765227235434,monsoon,small,2014-07-06,116.46125715016379,0.8429842019272991,63.82346045485168,1
26.719057208519377,91.17164168397827,earthquake,small,2020-12-03,6.469794745720318,0.2969615621164793,64.3577206234115,1
28.098361486492056,89.33390067564082,downpour,medium,2020-10-02,120.27324377966713,0.8251530644153912,44.411039727202734,1
25.997598387668546,93.69961071473742,none,none,2015-11-13,4.146875354243758,0.23399082960560336,27.978046393651347,0
21.922773946810945,92.23724729522785,none,none,2020-07-26,7.411568324500789,0.06077137303414753,11.810770482705028,0
21.51403757839421,93.92018999436776,none,none,2019-05-28,10.313188149296769,0.2762445320888894,23.8510562521488,0
28.199595623549765,89.97873563048586,downpour,large,2020-04-05,63.914683141564154,0.6467046723725423,50.83317853946604,1
29.532799347744692,93.18703791034913,none,none,2016-10-29,6.263217533093318,0.2970872639184577,22.029993228493687,0
22.67036980790315,93.65168942992663,downpour,small,2017-11-23,108.90870434459008,0.5045481439664941,47.29505074106582,1
28.155025190994927,91.61864535530314,none,none,2015-09-23,10.741138497075758,0.20529544165208163,7.159556305391057,0
22.027602661555957,97.30062862492291,none,none,2016-08-20,7.036219538544222,0.08474115440808264,21.918566827579284,0
27.32283650373385,97.42040203996294,downpour,medium,2018-07-27,161.67522787824336,0.6112983528175675,37.774752165115615,1
25.884343012339276,91.03969739924925,none,none,2020-03-24,7.187221563264725,0.1946808184940931,18.521696810962442,0
21.23193381864036,96.48529046843036,earthquake,medium,2012-07-08,16.058191633837996,0.5810677107861233,41.119610067869736,1
24.778636741209937,96.71738335452909,none,none,2022-02-26,5.641079126719082,0.28874166582406346,15.839020342125817,0
26.022785588465645,92.51640798087386,none,none,2010-09-23,12.800170455172498,0.18191166248492646,28.249379605733232,0
,97.21034709420275,monsoon,small,2015-01-18,164.15872512727793,0.7274018934143469,63.950922929062465,1
27.511585055461367,89.18058548363277,continuous_rain,small,2012-05-30,119.92289955280464,0.681223853521601,48.76304302595135,1
24.958500772065705,92.32409581994304,continuous_rain,small,2022-03-02,63.06334832537045,0.5827916985253059,63.190635262332385,1
22.736309516578793,91.80336366067517,none,none,2015-03-07,0.2634175357884033,0.18518761035896888,20.062165495902686,0
26.054906685175958,97.86470242765554,none,none,2016-05-04,14.572104314791105,0.3224808558118555,22.436972335857757,0
28.565552033960344,93.77993048794384,downpour,large,2020-01-23,104.63812959275619,0.6837674824520796,62.92283250688042,1
27.725613337448664,95.9872745852712,downpour,small,2016-03-08,136.66875984075398,0.6078081001199243,26.980358904128934,1
,92.9166725458785,downpour,small,2021-07-24,32.19922306758195,0.9530885111122509,36.81466945375379,1
21.204492126687715,92.08755203336203,continuous_rain,medium,2011-05-11,93.29215004553826,0.6876195543465056,26.127623319618714,1
22.877339366599223,90.82055958466928,none,none,2010-07-26,6.46727639185476,0.1346844597544858,2.3449361249714986,0
28.153086445705455,96.5742836458761,none,none,2021-01-15,3.7472726544399277,0.2905709851311649,3.4194935691666872,0
27.13504101833544,96.22862680343302,none,none,2010-06-03,1.355329397862552,0.02772363448357238,28.510583745587805,0
24.966216620295743,96.09333882573785,earthquake,medium,2010-05-09,29.414506358806275,0.379687959381649,29.083795128507433,1
23.96404711186917,92.9701796455876,continuous_rain,small,2012-10-14,125.81265479596524,0.9254891312190276,62.62342199718557,1
25.094241878499012,90.58180625313275,downpour,large,2017-08-01,165.34988959907503,0.8280415036048843,50.23434061247289,1
28.667633143402384,97.13123125429266,continuous_rain,small,2016-12-05,189.5959991573257,0.914708142825204,26.695167636096237,1
26.653146334464253,93.34240286748259,none,none,2022-05-05,7.4061966408116024,0.3361252357736988,3.306945947373837,0
26.76847380194771,96.42865979845185,downpour,medium,2012-09-04,170.8743450071711,0.5500876897112199,67.34660931679906,1
22.798665530940077,97.73525357657927,none,none,2015-09-17,7.07594911726993,0.3900268804462948,0.004105680816544055,0
28.531056615630845,92.61008566111396,none,none,2015-04-04,12.217800453148898,0.2180362288779402,22.700693642421225,0
22.221959636741754,93.62860195755994,downpour,small,2015-12-02,123.3396689594071,0.7965451454080685,32.530096403432665,1
25.433448418075805,91.9732705132288,none,none,2020-03-12,5.889739162632756,0.11622241095993804,5.980735507287719,0
25.121510583295148,96.43392240459167,none,none,2019-06-16,9.155830160325106,0.2619571818185819,3.2537254065337526,0
21.475037423881695,96.47785210404223,downpour,large,2010-04-07,189.167572059829,0.5561691577375923,63.16555216360942,1
25.731083534544076,92.55817186433163,continuous_rain,small,2011-06-20,92.64535242957555,0.6406538608102852,66.10928428343105,1
26.333300385190515,90.7613076238481,downpour,medium,2010-12-20,108.51224252154252,0.6770776559729959,36.9939303169108,1
25.092829649426132,92.98822941792875,none,none,2021-05-24,14.965763188738194,0.346153575404106,2.8480766291569957,0
28.180140939180667,95.52506450986577,continuous_rain,medium,2017-08-21,147.8573173164726,0.5124533036701695,67.75861805703215,1
,96.9996739928951,monsoon,small,2011-12-26,150.88237739790816,0.6165856458441894,40.38145852736147,1
21.613848043571092,92.32344711874029,none,none,2011-01-02,9.02514061523957,0.04869279400070914,22.29863237562252,0
22.614383068865518,92.16089236054557,none,none,2022-11-12,5.652633949457896,0.23703774138602718,29.778281129958188,0
24.22181643600775,92.13485122506145,none,none,2023-06-29,8.003261435949092,0.04624265476598835,15.864220578012073,0
26.96534890638428,94.60545477025649,none,none,2018-09-12,3.7200511894362016,0.22151024347574466,5.036752980809869,0
29.61940753177841,92.1547365869698,downpour,small,2015-11-19,99.38163237813865,0.6764634700871875,49.463456463313136,1
26.525155211035162,89.21563682122297,continuous_rain,small,2018-12-05,70.06066232852794,0.6099283280065738,35.41566213722138,1
26.68156924821512,95.86597898971725,none,none,2013-07-19,6.944486349172786,0.2740855235252386,14.35717014124691,0
27.475780302008125,94.22300875665759,continuous_rain,medium,2016-01-17,167.99284005971793,0.7940771100714145,46.228348909207625,1
27.525039999986856,93.12337970219944,continuous_rain,large,2017-02-21,189.97389423149386,0.9965262828115431,53.731889834558785,1
26.70085860855523,93.37922015746854,continuous_rain,medium,2011-03-31,24.436926458643107,0.859573171175358,40.95085083148342,1
29.442200936085648,93.45868538676578,none,none,2018-12-17,2.0261269984124866,0.11322623964420951,29.71911311989356,0
25.235239884476403,94.80576145617367,none,none,2012-04-13,11.427785990464987,0.10824093718617869,7.506880851790134,0
28.460545842692994,90.10868624940592,monsoon,small,2012-04-21,174.09804777525957,0.5513991191172456,48.062476475591886,1
29.59265044815628,91.32386450116658,none,none,2014-10-28,8.700587485330646,0.0799256294737404,13.594329043040062,0
21.892489248389005,95.58391297416972,none,none,2018-03-31,7.509232836178425,0.36576947967575046,2.0938555620241295,0
,89.75478513128591,continuous_rain,small,2018-12-10,163.24775746797962,0.7047997909618038,27.78680799579378,1
25.146431256769564,97.73985613410426,none,none,2010-12-31,3.7996401367812154,0.24656295164152353,7.562732314576715,0
27.392615220353584,89.75162050351415,continuous_rain,small,2019-11-16,52.841214217633194,0.7654197547853038,44.77986897229684,1
23.99489559131215,89.4587868735474,none,none,2013-06-08,0.6199801705620217,0.02703249483474686,11.119611673657205,0
28.869220347806092,91.50313128295427,downpour,small,2018-02-05,65.99730487469465,0.8869263849296041,63.048826689229415,1
24.355781356985425,93.84151986704593,none,none,2021-05-11,8.618102835864928,0.013184312847012693,9.064357348457865,0
24.97360067435382,97.08620513107648,none,none,2023-01-15,10.383001676297294,0.3553693247357642,16.673588171173893,0
23.56309047404006,90.94513919851313,none,none,2015-12-20,0.5083769781424446,0.2963321645381764,15.908325484209508,0
25.74442584166642,90.15015594836291,downpour,medium,2018-01-28,141.2136795205244,0.7299946011154015,69.84738082285475,1
29.49766357793937,90.88126823366036,none,none,2022-05-22,8.288285072421033,0.021819772348661504,1.1846363689231265,0
26.551574486772285,95.40669219420415,none,none,2022-10-25,11.734729778656405,0.05244770170880551,11.236762952362412,0
,92.40804713974553,unknown,medium,2019-06-24,16.62551181616232,0.33679737293697615,46.3480722676406,1
25.307666206872277,96.28498302890684,monsoon,large,2011-04-07,182.83961157184507,0.7314592967170762,34.499099913955135,1
26.55009304902258,94.23676542987235,none,none,2011-12-20,2.1709176242207495,0.38258684171112756,25.442596242291717,0
23.90068425079952,91.28172261547252,none,none,2021-11-07,0.49242216416799434,0.0217835227589525,12.591776141216519,0
24.48380327335215,96.31669239963402,downpour,medium,2021-08-06,91.97836600131747,0.7724694452527009,34.78203050786203,1
21.317587300241684,90.24093095579286,none,none,2021-06-26,2.7924686959873384,0.3226283570594489,23.634937632463938,0
24.86508464344563,91.8039840040816,none,none,2013-10-19,7.226892648993694,0.021647048277431538,2.5782015016898563,0
21.905931511797903,89.41985189685388,none,none,2014-06-25,9.669529401281457,0.3938280427133702,5.108644475026869,0
28.10987832117229,89.76232719920337,none,none,2012-09-18,14.831766959835967,0.2262729558467632,20.73121045045588,0
21.15445233890652,97.99894550943594,continuous_rain,small,2023-05-12,85.93485866855951,0.7548040700464675,37.69836991543942,1
24.240265603233166,89.63769845072166,none,none,2019-08-23,3.738310744048867,0.06386209369641548,28.744062332760382,0
27.112721314757326,90.20980093584545,continuous_rain,medium,2016-10-03,75.60102244181715,0.7386104094941544,34.19362059733083,1
21.07493402909295,91.6737833738788,monsoon,small,2023-01-22,89.83768045563872,0.5277919101527997,58.68253261408379,1
25.865006079098716,93.38497700471623,none,none,2010-10-06,10.043888499406657,0.34381456753439466,14.739689758594812,0
23.99371161272412,92.18615192444611,none,none,2013-08-05,4.659754322586948,0.22936616603079504,13.668838257759212,0
27.903541109522738,94.3820012744653,none,none,2011-03-07,5.561328547430583,0.09189825929175816,25.891194273308137,0
28.882924647853415,92.38443756207519,none,none,2021-01-13,5.992333044601855,0.09158636336557846,22.89531951161767,0
21.42811275332303,93.35523989723728,none,none,2011-01-15,3.9643397818601245,0.20890362417605304,15.682151203980318,0
24.68911546066276,91.64486079097946,downpour,large,2022-07-27,60.095631126386536,0.6343284949483905,39.636023406014765,1
22.126136213643033,90.8833966950743,downpour,large,2013-08-27,125.48149055462704,0.889922843269509,47.639244386162524,1
26.36595458904033,96.34904701590037,continuous_rain,small,2020-04-18,66.02898740841705,0.9880346864120585,45.98129407942429,1
29.29689773776779,94.02704284733476,downpour,small,2017-03-22,78.1041642893905,0.748697018699464,35.33742962331878,1
24.03222012838215,89.86145351474694,continuous_rain,small,2014-04-28,44.68744640004359,0.5487278141126704,59.07042068117402,1
28.18036335348179,97.52420859670553,none,none,2019-03-19,8.426834859360051,0.2527281053210387,0.6691068957314661,0
28.457222893186678,97.79583950421124,downpour,small,2018-09-06,87.46174102032532,0.9604377305754388,28.01827933610382,1
25.08714670913656,92.87874167892144,none,none,2014-05-05,3.425833936875601,0.1148486242932219,23.912516292993622,0
22.18569708647432,97.53451980268571,monsoon,large,2017-05-03,149.40196242668907,0.9480869853416989,27.91694899372431,1
26.503854435868483,95.18931521756625,monsoon,small,2010-10-29,141.5039047983868,0.871058289707735,37.52568323705793,1
21.18019213456087,89.3853847243735,downpour,medium,2020-05-02,29.526953651631402,0.9992952404571895,66.91142254376366,1
29.337248527126732,97.35495088121019,earthquake,medium,2019-04-25,16.84892862161715,0.24107665132465572,69.54810053903282,1
25.567317594678194,95.42135681905711,downpour,medium,2011-11-17,164.4343440282683,0.5371456789669171,61.852640501867654,1
25.22162203395495,91.29970694825396,continuous_rain,small,2011-03-06,158.33181540724556,0.6254662920878606,49.39149473026609,1
22.581472893333803,93.33184771758721,none,none,2017-08-28,3.86128891243541,0.3734996482770808,24.54542030249135,0
26.75301477962293,95.31416634191649,none,none,2010-02-22,7.109128775009471,0.2500806814437352,0.6730815228920428,0
26.845074813049507,96.30768041147674,none,none,2017-04-20,4.2207364308320825,0.03985744845034631,9.163792998555284,0
26.2109011258348,94.14547426896563,none,none,2011-11-01,9.7778877282008,0.10182070007894893,27.07527292443425,0
26.524230768599026,96.34775041033063,none,none,2023-08-14,8.39162896504773,0.2798802718863689,22.429033071194485,0
22.470896549833807,94.50285033082663,continuous_rain,small,2018-11-09,25.91097981676749,0.8870396017427142,43.586737600610526,1
26.323412155470784,91.87941408780996,none,none,2019-02-15,0.598416312100965,0.124354174243478,15.427097501722026,0
22.739696344261066,90.85140355435779,continuous_rain,large,2022-12-29,120.7026641102862,0.6602292133243167,53.71351534484765,1
27.61269956112627,97.37435811358903,none,none,2015-11-19,2.2152361612953717,0.07418784541492496,5.426129990639198,0
27.815428492285292,94.09643604256544,none,none,2010-12-14,12.691568402662979,0.22459239756165672,2.5321173907440397,0
22.231718346535505,92.8155720044357,downpour,small,2012-05-04,164.01514158595026,0.751967234954575,38.83946030384047,1
29.418227985385265,96.00161184430594,continuous_rain,medium,2015-12-15,92.85308868694247,0.9636799892923197,57.327632734813676,1
26.145045634769332,96.70087547128178,none,none,2022-04-13,2.2368671236036692,0.04935386544797247,29.892013953443442,0
29.616801663959393,95.24941801900965,continuous_rain,small,2023-06-08,65.397882316716,0.912474768259671,51.533400216876245,1
22.221576335323828,93.57872871158872,continuous_rain,small,2021-07-30,166.72636311494023,0.5281864474311988,32.67314343801293,1
29.920540178492594,92.50378908892446,none,none,2018-09-05,2.3928933610640812,0.25263579157549326,8.877198494178328,0
21.19421885628508,96.11116409399767,none,none,2021-06-03,13.764173540450619,0.38859721258128155,22.428340942841345,0
29.032122863216745,92.66192447707495,continuous_rain,small,2023-02-03,151.79035021475931,0.69906327132673,25.124514724585058,1
21.490622078481948,95.47200588529755,none,none,2013-07-23,12.043073481151922,0.08524886580386389,10.395534039671812,0
23.770713559180187,95.91258211672132,earthquake,medium,2013-10-19,10.377125761354746,0.36160786815121637,27.97173781832886,1
24.909803481831762,90.00107464018232,none,none,2013-07-01,7.194371451559246,0.14547668562048474,19.438835060118453,0
27.860518214879352,91.89022450075011,continuous_rain,medium,2014-03-28,20.14662015286218,0.9250416032215062,57.67493489204744,1
21.444380869297326,94.62834792636289,none,none,2014-05-01,2.7594990133365083,0.05364946307989356,3.4481188051893765,0
25.424937779175316,91.55044151121805,continuous_rain,medium,2013-10-27,133.16571236849757,0.5033880295436319,50.29249200450156,1
25.175409578926843,94.09637028674233,continuous_rain,small,2020-02-13,33.40093019509235,0.7324049468872749,30.592685303253376,1
29.633723364641504,94.1419940154176,none,none,2010-09-08,1.5534817908674903,0.07467124587842373,5.532977063156349,0
26.178735693526093,92.9884419624726,none,none,2011-04-10,11.100443720028094,0.04564865324545502,6.409616530531944,0
27.219198250898433,96.89497600344617,continuous_rain,very_large,2022-11-15,26.061500791916252,0.5591430117451124,38.4501494408661,1
29.703425054915822,91.66220002167933,none,none,2016-10-05,5.6208781859734795,0.1531067773175405,5.6514088024595175,0
28.24324900694431,93.07556675872141,downpour,medium,2021-11-06,196.15980262318146,0.5793128978981479,28.714557458381854,1
26.0318105136079,89.26974540546338,none,none,2020-11-05,2.870415083968792,0.10638859675045671,26.268428954852777,0
28.424469184461955,92.46583302993909,continuous_rain,medium,2013-06-22,171.9705000796784,0.6072538580086211,27.734040335396724,1
26.728812570066342,96.65907822681983,none,none,2023-08-19,1.9007494332803194,0.32013384526634825,26.513112463416498,0
22.802204293677704,96.95432281566333,none,none,2015-02-06,8.046186625028668,0.2561449664064516,29.279288754522117,0
24.970829639014937,95.43821015314779,downpour,medium,2018-12-17,98.719001797267,0.8822595029821874,57.5736428203105,1
22.56592210895159,90.69896275466708,none,none,2014-12-02,7.121036103914956,0.387539662842421,18.460149052301986,0
23.884564112372964,96.65343182338594,construction,small,2018-11-30,14.570109174555347,0.45428231094692206,52.35558549341843,1
27.15795655023445,94.6809462597941,none,none,2022-02-02,9.818749578484292,0.30851428058465424,8.774770244552405,0
21.00898291767377,91.33920934783485,downpour,large,2016-06-23,181.31993224335213,0.7577705950311948,61.274935845335506,1
29.27690332465703,93.01449257642777,none,none,2019-07-26,0.6406821105431482,0.2522716065117634,18.5721833137626,0
27.868616052825946,92.6252140335023,downpour,very_large,2011-06-09,42.23479730697566,0.8998146698915993,26.343406864798155,1
26.704169570002843,90.71751739740141,none,none,2015-10-22,8.96277842174025,0.19221717049715262,4.444684787992255,0
27.458927179292804,90.01350020347122,none,none,2019-07-24,7.772849966649826,0.12632831917781995,0.7816070641445505,0
29.22526475414564,97.50579251946115,downpour,large,2018-10-13,176.55188445137668,0.6122547455150948,37.28211612933408,1
25.895467385560718,93.02915650351916,continuous_rain,small,2015-09-08,123.13094543876836,0.6669222723756156,52.127937149492055,1
26.443014188718166,94.16299926638807,earthquake,small,2015-09-26,7.405365869244185,0.33720887870424554,57.1883087721903,1
29.898910741596055,90.76796724645678,earthquake,small,2011-03-06,13.980602452629633,0.3893003097695761,37.27315774715235,1
25.71229500878482,92.19309919046977,downpour,small,2022-07-13,144.6783590553855,0.8490167971080576,43.786768946875,1
26.817477870290553,94.90822183912263,downpour,small,2017-04-18,115.9972126766867,0.8863976278798018,47.38356832417156,1
21.752629391892967,95.69947890339793,continuous_rain,medium,2012-07-26,164.41867329481911,0.6666392571571994,25.172855123557976,1
26.402524902136967,92.04547057282281,none,none,2015-09-16,9.557111915792113,0.18554295259827214,28.899351946461053,0
29.372338329860895,93.92953355887944,monsoon,small,2015-05-19,158.47048949110118,0.9397233750333562,64.07145216219718,1
25.25352025052367,94.24438615454093,earthquake,small,2012-02-03,8.011790777818444,0.4142570144529686,38.3173771092585,1
27.38580082508988,97.21581106388163,monsoon,large,2015-08-02,74.43455389375082,0.7598736954989915,40.400398999848974,1
28.665746819115213,90.30248337927014,none,none,2017-04-07,10.578681616488732,0.237292096379419,4.071197494121871,0
29.479979137723852,92.62149802574007,downpour,large,2023-06-10,193.74883739359237,0.9332165915087673,32.393850664358865,1
29.799713221455036,94.97999809177038,none,none,2019-08-17,10.348731798659877,0.14629924178650508,16.573820175799355,0
26.577859374489087,91.94454251827047,none,none,2018-02-14,2.73329552061847,0.07740874817106042,4.710395180499195,0
27.070216069031574,92.3806985584507,continuous_rain,medium,2019-10-22,131.9385816675825,0.5760842493829266,58.32905188124036,1
25.813146634423592,93.13957118658504,none,none,2018-08-26,8.299633902536828,0.15692499893064418,23.118294743998543,0
29.74954184653683,97.497342717854,none,none,2018-09-12,6.034859281399686,0.12654595800534185,10.873316387908186,0
27.205381742275335,90.81371226381883,downpour,small,2018-04-19,152.973495183773,0.5224068118930278,64.56035554903278,1
23.16134880745687,93.66389192422365,downpour,small,2019-10-27,20.029450535280255,0.5264880300605195,68.90900488861033,1
22.105811443152255,96.00214724688249,none,none,2020-06-09,10.159540675291318,0.1314309867578338,9.456385884757452,0
29.449702020058645,96.97645283188565,none,none,2012-08-03,5.961750573491566,0.3456000182751444,11.88193515087272,0
22.617463880634013,94.84676053841558,monsoon,small,2015-10-25,59.38116190603078,0.8939515785837332,38.053691273239465,1
23.13873886797374,91.07515985093981,none,none,2014-08-22,0.7653609316657156,0.3000691161967174,3.3327601177237565,0
26.23396405043302,95.78479807616732,none,none,2015-09-02,13.726599492907871,0.21051179737770995,28.724499494956042,0
28.359794811278626,95.45213420125087,none,none,2018-05-18,13.861118754083776,0.25168526675800884,28.06501106286471,0
21.448230977176664,94.22965005838614,none,none,2016-10-16,6.423576736702747,0.04953310044483401,21.73192873315716,0
26.30787252517017,96.71365249463793,none,none,2019-05-07,8.719184535177302,0.22021533074726146,2.7639274996840046,0
21.5030454116271,93.43785509156466,downpour,small,2021-10-13,95.17208861353969,0.8248168407590885,50.42414708217275,1
28.344631154313625,95.11453057118626,earthquake,small,2014-09-17,27.474571417398757,0.41985811860977,53.037991228320976,1
23.71401331370394,96.28226912582906,monsoon,medium,2014-01-12,53.397528981807085,0.8046026926731075,26.357651830242872,1
28.679361672365587,90.21646857365249,continuous_rain,large,2023-08-20,152.73913089097692,0.8509104104915037,54.80919598157577,1
27.095184355132588,97.5567885775053,none,none,2010-02-02,9.5866772887622,0.2927400402667687,18.336735342887405,0
26.43332779182167,92.12333058937905,none,none,2019-01-06,2.659577306703887,0.11155966475276893,28.690114877977503,0
27.624256539057733,92.35379696562968,downpour,large,2021-09-21,115.26012965497274,0.7656056547547281,42.14649703409144,1
25.438496970399783,94.17425635351752,none,none,2011-06-16,9.361437104041421,0.31976460312150584,20.122953382973893,0
27.23735569219563,95.60655008587034,none,none,2011-03-28,2.9346860573935754,0.08111603885875357,24.937586113078098,0
28.039382077006966,93.92345134017869,none,none,2013-04-12,12.865525367585935,0.3825333222987013,15.031797779015626,0
22.59527654826196,92.7762508302495,none,none,2017-06-30,1.4198506992976405,0.12599972792398048,11.690400150617323,0
28.565456942899026,95.30397019356998,downpour,small,2010-05-01,87.06170597970254,0.5249274529215444,39.868051317930174,1
28.414598791082057,90.99645103180049,continuous_rain,small,2016-08-10,186.99570464283286,0.9829739387948075,44.28242048833834,1
28.683799493726507,96.17925139644602,downpour,medium,2013-02-03,103.98837128321955,0.7815690380324949,55.943858232331394,1
22.452053690274035,97.14326145359915,none,none,2018-04-05,1.9017097242610514,0.31246674062638724,26.71823565847367,0
29.20835611499747,94.77454911449445,earthquake,medium,2013-02-19,3.2556938995691818,0.25525230505597385,39.26038256678117,1
27.629002958697548,95.64336687122882,none,none,2012-05-20,4.396734557110638,0.3850633821295375,3.4554000719729228,0
21.14578199369527,94.6230494194919,downpour,small,2022-02-17,60.65509671593417,0.7643130595836325,64.16772845398785,1
21.720283915737937,93.21256699034414,continuous_rain,small,2010-12-08,53.64835385724138,0.7921998283941782,65.49807416338159,1
27.02176127428171,97.23541480784327,downpour,large,2013-08-03,180.1878846410464,0.580646067730288,37.43759018574993,1
23.970299196960088,92.49644941955985,none,none,2016-04-16,4.966157506545074,0.19189549508186154,16.310363611503007,0
25.442589201859107,93.75378843000101,none,none,2010-09-23,14.370637661692484,0.21049001784845067,3.0090334332575375,0
22.031428686260078,94.99227706719257,none,none,2013-05-03,7.802388890760474,0.002184827762026309,14.677442597497025,0
26.91584616720201,97.91550445023927,downpour,small,2019-04-19,117.4105826071111,0.5812428567186739,42.578902529309715,1
21.005285402298224,90.64848773351878,none,none,2010-02-20,1.9611485372985282,0.2500505894068385,25.904803393696913,0
29.711169821455506,90.79882712104066,none,none,2022-11-18,10.079351530846113,0.038319081636842035,14.405693891252133,0
24.67842528133309,89.66289498314059,continuous_rain,medium,2011-12-01,37.59992065826661,0.8546499725378249,45.46559199397191,1
24.584186669543087,93.1804276046908,none,none,2016-12-22,9.370878203893913,0.10944550523747686,27.582057705156426,0
23.063205058307137,89.94856925606098,continuous_rain,medium,2011-09-16,98.08388392709732,0.7509575687094792,59.39420107024085,1
,93.04786642698771,monsoon,medium,2020-07-19,129.98280896922384,0.5390885638328694,62.70844066485712,1
26.52510740113842,94.80986125306171,downpour,large,2012-03-30,147.47654542608822,0.968002066172011,29.0759715896593,1
27.965965522913336,94.43888621235301,unknown,small,2018-10-13,17.93575487707066,0.5552898722032562,27.843915975955095,1
28.423938965297115,90.60798760333658,monsoon,small,2019-03-10,88.31290447086475,0.6503560230566938,57.72198412373089,1
27.720963299792963,91.51966366042058,downpour,medium,2012-10-15,75.80015399037286,0.5968037913379116,65.8062736760939,1
26.129629871460576,97.85876348334173,none,none,2017-06-24,0.20722928491986592,0.2481267401907708,21.947805536951705,0
22.284913866476582,90.63002937155713,none,none,2019-06-05,13.870350107181753,0.13487114218240698,16.24500426698702,0
26.914540616976794,89.01266497277683,none,none,2017-09-17,12.141954650206358,0.026296536419804808,14.218094371837207,0
,92.39355561914466,monsoon,small,2020-08-01,72.16378041740147,0.8133163677151446,45.97718854476044,1
24.216433109388657,93.43481370920722,none,none,2013-05-14,8.28448668030029,0.23348497514894817,0.9013400131916693,0
25.19020244832146,95.29070560306825,downpour,small,2014-01-19,140.95729075496203,0.8183911521511837,67.31308478371957,1
